nsim,ave_community_size,community_size_range,num_communities,rate_within,rate_between,beta,num_introductions,direct_VE,incperiod_shape,incperiod_rate,infperiod_shape,infperiod_rate,trial_startday,trial_length,num_clusters_enrolled_per_day,num_ind_enrolled_per_day,enrollment_period,cluster_coverage,oneday_intros,PowerLaw,R0,power_iRCT,power_stratified_iRCT,power_cRCT_gaussianfrailty_coxme,power_cRCT_gaussianfrailty_coxph,power_cRCT_gammafrailty_coxph,power_cRCT_gee,power_cRCT_gaussianfrailty_rslopes,power_cRCT_permtest,VE_iRCT,VE_stratified_iRCT,VE_cRCT_gaussianfrailty_coxme,VE_cRCT_gaussianfrailty_coxph,VE_cRCT_gammafrailty_coxph,VE_cRCT_gee,VE_cRCT_gaussianfrailty_rslopes,event_cont_iRCT,event_cont_stratified_iRCT,event_cont_cRCT,event_vacc_iRCT,event_vacc_stratified_iRCT,event_vacc_cRCT,samplesize_iRCT,samplesize_stratified_iRCT,samplesize_cRCT,ICC,deff,prop_zeros
500,100,80,80,0.15,0,0.04053377,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.998,0.996,0.426,0.13,0.18,0.192,0,0,0.449728576,0.450834779,0.486512276,0.564730707,0.731190464,0.49732408,0.492319409,248,249.5,285,200,202,154,3978,3896,3899.5,0.797870345,38.92330074,0.7875
500,100,80,80,0.15,0,0.04053377,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.466,0.158,0.26,0.246,0,0,0.549516064,0.549808679,0.567667111,0.622794554,0.819418269,0.55318344,0.549825152,237,237,286,173,171.5,135,3977,3901.5,3895,0.778993107,38.20114105,0.8
500,100,80,80,0.15,0,0.04053377,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.57,0.262,0.424,0.398,0,0,0.658665617,0.653632265,0.681234653,0.699492519,0.881460549,0.682790419,0.680708567,229.5,233,282.5,139,144,96,3978,3906,3902,0.763136474,37.38719343,0.8
500,100,80,80,0.15,0,0.04053377,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.618,0.35,0.638,0.656,0,0,0.766754701,0.763614615,0.771035789,0.773754706,0.938754364,0.8042023,0.803073083,210,226.5,296,98,106,61,3978,3900,3898.5,0.772925916,37.76051086,0.8125
500,100,80,80,0.15,0,0.04053377,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.722,0.522,0.82,0.918,0,0,0.878938763,0.876300646,0.851311274,0.852055421,0.973092918,0.904268,0.903651821,208,205,281.5,56,55.5,29,3979,3886,3900,0.783156687,38.56310064,0.825
500,100,80,80,0.15,0,0.04053377,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.996,0.998,0.696,0.864,0.82,0.996,0,0,0.9951487,0.992267518,0.975596925,0.970324885,0.997861723,0.991359691,0.991322469,192.5,192,286.5,2,3,3,3978,3907.5,3910,0.845862011,41.57416163,0.8625
1000,100,80,80,0.15,0,0.04053377,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,2.5,0.027,0.023,0.149,0.024,0.017,0.029,0,0,0.004674274,0.003543256,-0.032970534,-0.021687104,-0.023042042,-0.034466403,-0.032807836,348.5,338,335,347,336.5,341,3958,3754.5,3748,0.877107232,41.3961186,0.730769231
500,100,80,80,0.15,0,0.04053377,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,2.5,1,1,0.4,0.172,0.246,0.24,0,0,0.551558347,0.549379764,0.543485547,0.59348593,0.761302232,0.522835614,0.51815775,289,296,331.5,211,218,164.5,3958,3769.5,3751,0.798366153,37.65669429,0.7625
1000,100,80,80,0.15,0,0.04053377,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,2.5,0.025,0.018,0.122,0.018,0.013,0.021,0,0,-0.003203961,-0.004883753,-0.011823315,0.007640057,9.35E-05,-0.018023578,-0.017365004,338,320,315,340,320.5,318,3937,3528,3534,0.898514564,40.41683875,0.743589744
500,100,80,80,0.15,0,0.04053377,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,2.5,1,1,0.37,0.142,0.2,0.23,0,0,0.548241216,0.542246889,0.506292156,0.546720086,0.754996623,0.47783347,0.480601475,285.5,274,316.5,213,209,168.5,3942,3532,3518,0.816590694,36.8002428,0.772151899
1000,100,80,80,0.15,0,0.04053377,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,0.021,0.023,0.101,0.028,0.026,0.031,0,0,-0.003805648,0.000643917,0.027875308,0.041901852,0.016672516,0.024186961,0.021794882,534,519.5,509,535.5,519,512,3949,3795,3807,0.848270731,40.6097332,0.582278481
500,100,80,80,0.15,0,0.04053377,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,2.5,1,1,0.548,0.302,0.44,0.428,0,0,0.54958889,0.549060043,0.63929897,0.692812218,0.772639709,0.56267719,0.55320325,436,433.5,508,317,317,250,3952,3803,3799,0.772523697,36.89738456,0.6375
1000,100,80,80,0.15,0,0.05058932,0.0125,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.022,0.02,0.194,0.016,0.039,0.028,0,0,0.005103131,-0.000623669,-0.001648348,0.006297406,-0.061844091,-0.010034625,-0.010755697,165.5,166,164,167,166,161.5,3989,3934,3935,0.890152224,44.07196435,0.873417722
500,100,80,80,0.15,0,0.05058932,0.0125,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.99,0.986,0.37,0.04,0.156,0.148,0,0,0.538782112,0.535699388,0.455719176,0.510690743,0.805664268,0.521471234,0.521621708,136,136,159.5,102.5,106.5,78,3990,3932.5,3933,0.825831924,41.16182254,0.8875
1000,100,80,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,3,0.024,0.026,0.2,0.019,0.057,0.026,0,0,0.002733415,0.004718325,0.007549345,0.047910528,0.012459971,0.008969177,0.00801577,225,223,219,223,224.5,217.5,3989,3973,3972,0.871002164,43.25141558,0.8125
500,100,80,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,100,140,80,4000,1,0.5,0,0,3,0.996,1,0.448,0.122,0.238,0.182,0,0,0.539862833,0.536995277,0.523885661,0.556883513,0.828294241,0.499896234,0.495386535,178,186,216.5,137,142.5,113.5,3990,3958.5,3973.5,0.804467442,40.0144939,0.842800633
1000,100,80,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.034,0.018,0.164,0.029,0.042,0.023,0,0,-0.00144687,0.002530914,-0.003727236,0.041109608,-0.00367863,-0.002949605,-0.001522488,320,317,309.5,318,316,323,3972,3872,3875,0.891292227,43.38132482,0.759493671
500,100,80,80,0.15,0,0.05058932,0.025,0.4,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.99,0.998,0.332,0.074,0.136,0.09,0,0,0.34090802,0.342333453,0.343235313,0.443234912,0.54650607,0.31271553,0.306245699,285,288,316,253.5,260,227.5,3972.5,3869,3877.5,0.85693992,41.91624152,0.784810127
500,100,80,80,0.15,0,0.05058932,0.025,0.5,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,0.998,0.418,0.104,0.168,0.104,0,0,0.4341117,0.437053832,0.463376302,0.561834533,0.699113262,0.404256867,0.396318069,276,277,310,236.5,235,193,3973,3872,3868,0.845542102,41.2066642,0.784810127
500,100,80,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.494,0.162,0.288,0.214,0,0,0.539768515,0.532066411,0.546072948,0.62401271,0.801174494,0.506826909,0.503266418,266.5,265,324,210,211,168.5,3975,3875,3875.5,0.828348903,40.40557561,0.7875
500,100,80,80,0.15,0,0.05058932,0.025,0.7,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.582,0.208,0.394,0.316,0,0,0.644395876,0.644577441,0.656709583,0.697362281,0.872159471,0.619919658,0.616231042,259,258,321,174.5,176.5,130,3973,3885.5,3879,0.807566774,39.35078954,0.8
500,100,80,80,0.15,0,0.05058932,0.025,0.8,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.678,0.292,0.564,0.548,0,0,0.758418675,0.754323186,0.730610579,0.756980552,0.925891009,0.747557137,0.744300998,252,249,305,131.5,135,86,3974,3874,3872,0.800602661,39.14745676,0.810126582
500,100,80,80,0.15,0,0.05058932,0.025,0.9,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.786,0.464,0.692,0.86,0,0,0.87173421,0.871398313,0.831923147,0.841359151,0.969619814,0.870312293,0.86818773,235,233,313,76,76,43.5,3973,3878,3888,0.814544795,40.03124963,0.821648815
500,100,80,80,0.15,0,0.05058932,0.025,1,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.976,0.992,0.74,0.802,0.736,0.996,0,0,0.995591974,0.993743423,0.977702525,0.974904894,0.997907021,0.990539126,0.990330194,229,221.5,318,3,4,3,3974,3869,3872,0.888380206,43.06410655,0.8625
1000,100,80,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,3,0.025,0.025,0.159,0.036,0.029,0.03,0,0,-0.001697087,-0.001951723,0.014348706,-0.010833075,-0.045118878,0.002916864,0.004511068,384,365,362,385,364.5,362.5,3951,3688,3703,0.913633525,43.08155784,0.725
500,100,80,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,200,140,80,4000,1,0.5,0,0,3,1,1,0.492,0.144,0.28,0.202,0,0,0.538646969,0.53076793,0.541542414,0.61232537,0.766363118,0.470314179,0.470779435,326,317,366.5,260,254,201,3952.5,3708,3699,0.850116427,40.24156622,0.759746835
1000,100,80,80,0.15,0,0.05058932,0.025,0,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,3,0.022,0.03,0.139,0.015,0.014,0.023,0,0,0.000509295,0.004486748,-0.001027667,-0.001481161,-0.047772698,0.017495503,0.016212942,371,332.5,330,371,331,333,3929,3444.5,3450,0.932947935,42.08470585,0.743243243
500,100,80,80,0.15,0,0.05058932,0.025,0.6,3.11,0.32,1.13,0.226,250,140,80,4000,1,0.5,0,0,3,1,1,0.406,0.118,0.19,0.158,0,0,0.534097564,0.528232502,0.498916714,0.538743294,0.717362355,0.447086887,0.446584031,309.5,290.5,333,252,238,196,3939,3449.5,3447,0.868194471,39.35052514,0.767123288
1000,100,80,80,0.15,0,0.05058932,0.05,0,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,0.021,0.021,0.143,0.018,0.037,0.02,0,0,-0.00323089,-0.004827771,0.009780859,0.019148463,0.015678378,0.007161151,0.007678175,584,566,563,583,567.5,561,3942,3742.5,3755.5,0.892260091,42.35567711,0.576923077
500,100,80,80,0.15,0,0.05058932,0.05,0.6,3.11,0.32,1.13,0.226,150,140,80,4000,1,0.5,0,0,3,1,1,0.598,0.29,0.408,0.348,0,0,0.538237965,0.536977152,0.627186814,0.698297351,0.76168455,0.510156892,0.499297184,489,488,568.5,384,384,303.5,3945,3757.5,3746,0.825686121,39.2060491,0.628205128
1000,200,40,40,0.15,0,0.004118858,0.012500004,0,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.01,0.01,0.002,0.007,0.029,0.063,0,0,0.011428947,0.004457335,0.017620189,0.018097842,0.008691304,0.008981688,0.008687628,5,5,4,5,5,4,4000,3999,4000,0.018152028,2.788565514,0.9
500,200,40,40,0.15,0,0.004118858,0.012500004,0.6,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.086,0.054,0.002,0.008,0.04,0.11,0,0,0.608554822,0.512471556,0.624563216,0.653182602,0.784180201,0.795764938,0.795784245,4,4,4,2,2,1,4000,3999,4000,0.010273033,2.017313656,0.925
1000,200,40,40,0.15,0,0.004118858,0.024999999,0,3.11,0.32,1.13,0.226,100,140,40,4000,1,0.5,0,0,0.6,0.015,0.014,0.013,0.02,0.04,0.073,0,0,-0.00676423,-0.005053665,0.036634258,0.036484733,0.030222719,0.02104405,0.021080176,7,7,6,7,7,6,4000,4001,4000,0.019212591,2.890606619,0.825
500,200,40,40,0.15,0,0.004118858,0.024999999,0.6,3.11,0.32,1.13,0.226,100,140,40,4000,1,0.5,0,0,0.6,0.112,0.156,0.028,0.036,0.11,0.216,0,0,0.611735062,0.627110662,0.630284322,0.637666058,0.757145215,0.754599883,0.754560429,6,6,6,2,2,2,4000,3998,4001.5,0.012520226,2.244676336,0.875
1000,200,40,40,0.15,0,0.004118858,0.024999999,0,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.019,0.015,0.005,0.017,0.042,0.064,0,0,0.002502508,-0.001394079,0.009524094,0.006650802,-0.021561592,-0.020476586,-0.02083396,10,11,9,10,10,10,3999,4000,3998,0.027299725,3.695797757,0.775
500,200,40,40,0.15,0,0.004118858,0.024999999,0.4,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.118,0.144,0.03,0.056,0.128,0.178,0,0,0.38892512,0.430636137,0.4792641,0.468810405,0.561170682,0.557544857,0.557377367,9,9,10,5,5,4,3999,3999.5,4000,0.017763222,2.763157684,0.825
500,200,40,40,0.15,0,0.004118858,0.024999999,0.5,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.18,0.18,0.042,0.086,0.18,0.254,0,0,0.492238497,0.500394849,0.544704606,0.560061464,0.662007017,0.650330368,0.650134095,8,9,9,4,5,3,3999,3999,3999,0.016662365,2.639788636,0.825
500,200,40,40,0.15,0,0.004118858,0.024999999,0.6,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.23,0.248,0.048,0.092,0.21,0.292,0,0,0.603545042,0.605170736,0.629780232,0.632688822,0.722786221,0.722302879,0.722369366,8,8,9,3,3,3,3999,4000,3996,0.016244253,2.614119794,0.85
500,200,40,40,0.15,0,0.004118858,0.024999999,0.7,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.294,0.322,0.064,0.12,0.274,0.392,0,0,0.706394248,0.698936432,0.743626669,0.752873821,0.830698695,0.829501578,0.829509544,8,8,9,2,2,2,3999,4000,4000,0.014041736,2.390127719,0.85
500,200,40,40,0.15,0,0.004118858,0.024999999,0.8,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.384,0.342,0.088,0.164,0.314,0.446,0,0,0.797132342,0.784326576,0.836746429,0.845675759,0.903449419,0.902124456,0.902099799,8,7,10,2,2,1,3999,3999,4003.5,0.017861641,2.752435988,0.8625
500,200,40,40,0.15,0,0.004118858,0.024999999,0.9,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.438,0.492,0.124,0.218,0.372,0.524,0,0,0.913113012,0.90807057,1,1,1,1,1,7,8,9,1,1,0,3999,4000,3996,0.017432096,2.713475126,0.875
500,200,40,40,0.15,0,0.004118858,0.024999999,1,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.486,0.556,0.106,0.184,0.358,0.542,0,0,1,1,1,1,1,1,1,7,7,9,0,0,0,3999,3995,4001,0.018339627,2.821568116,0.9
1000,200,40,40,0.15,0,0.004118858,0.024999999,0,3.11,0.32,1.13,0.226,200,140,40,4000,1,0.5,0,0,0.6,0.018,0.022,0.01,0.02,0.049,0.073,0,0,0.002039857,0.000168533,0.012646153,-0.005430469,-0.004700468,-0.000867931,-0.001010013,12,11,11,12,11,11,3999,4001,4000,0.031242166,4.096163745,0.775
500,200,40,40,0.15,0,0.004118858,0.024999999,0.6,3.11,0.32,1.13,0.226,200,140,40,4000,1,0.5,0,0,0.6,0.262,0.268,0.036,0.104,0.216,0.322,0,0,0.604070053,0.590371575,0.663742461,0.66371467,0.748650555,0.750248745,0.750295155,9,9,11,4,4,3,3999,4000,3993,0.018980501,2.870760022,0.825
1000,200,40,40,0.15,0,0.004118858,0.024999999,0,3.11,0.32,1.13,0.226,250,140,40,4000,1,0.5,0,0,0.6,0.015,0.018,0.004,0.01,0.041,0.067,0,0,-0.00443958,-0.003991189,0.03314932,0.020947884,0.03121481,0.028347701,0.028546567,11,11,10,11,11,10,3998,3997,3999,0.034176678,4.378862209,0.8
500,200,40,40,0.15,0,0.004118858,0.024999999,0.6,3.11,0.32,1.13,0.226,250,140,40,4000,1,0.5,0,0,0.6,0.25,0.264,0.048,0.088,0.206,0.318,0,0,0.596928462,0.604038442,0.646135701,0.649408863,0.756887177,0.751067407,0.751107276,8,9,10,4,4,3,3998,3996,3999.5,0.020656649,3.044586943,0.85
1000,200,40,40,0.15,0,0.004118858,0.049999998,0,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.02,0.029,0.022,0.035,0.057,0.065,0,0,0.010991398,-0.002846119,0.006473632,0.025256128,0.037789503,0.04068909,0.041005493,21,21,20,21,21,20,3998,3996,4000,0.031535331,4.114195803,0.625
500,200,40,40,0.15,0,0.004118858,0.049999998,0.6,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.6,0.528,0.54,0.276,0.356,0.454,0.5,0,0,0.590891902,0.604977069,0.673138911,0.66648751,0.74514454,0.743065007,0.742913471,17,18,21,7,7,6,3998,3998,3995.5,0.024941844,3.482474355,0.7
1000,200,40,40,0.15,0,0.005527606,0.012500004,0,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.014,0.012,0.018,0.009,0.059,0.112,0,0,-0.012696399,0.001001481,0.000245117,-0.005212755,-0.019685248,-0.019171814,-0.019048871,9,9,7,9,9,7,4000,4001,4001.5,0.057553846,6.722737557,0.875
500,200,40,40,0.15,0,0.005527606,0.012500004,0.6,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.174,0.186,0.018,0.008,0.112,0.256,0,0,0.603957341,0.600009462,0.642494957,0.641726589,0.835610066,0.832469574,0.832434552,7,6,8,3,2,2,4000,4001,3997,0.027948888,3.752443417,0.9
1000,200,40,40,0.15,0,0.005527606,0.024999999,0,3.11,0.32,1.13,0.226,100,140,40,4000,1,0.5,0,0,0.8,0.021,0.018,0.012,0.018,0.063,0.092,0,0,-0.002530892,0.024773825,0.06240398,0.063971573,0.049288841,0.061096406,0.061061107,13,13,11,13,13,10,4000,4001.5,3999,0.054001724,6.304761049,0.825
500,200,40,40,0.15,0,0.005527606,0.024999999,0.6,3.11,0.32,1.13,0.226,100,140,40,4000,1,0.5,0,0,0.8,0.244,0.312,0.034,0.062,0.196,0.31,0,0,0.58888146,0.627657091,0.637128136,0.644693,0.765615033,0.755442004,0.755299114,9,9,11,4,4,3,4000,4004,3997,0.032959802,4.259871146,0.85
1000,200,40,40,0.15,0,0.005527606,0.024999999,0,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.019,0.021,0.024,0.025,0.074,0.106,0,0,0.001018231,0.005547798,-0.005121624,-0.011153358,0.027982299,0.017069098,0.017401762,21,21,20,22,21,20,3999,3999,3998,0.085645575,9.452250407,0.75
500,200,40,40,0.15,0,0.005527606,0.024999999,0.4,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.208,0.256,0.046,0.08,0.208,0.288,0,0,0.373207712,0.402894582,0.481054488,0.473232396,0.651683489,0.634034922,0.633816917,17,16,19,11,10,7,3999,3997,4000,0.058067894,6.720889867,0.8
500,200,40,40,0.15,0,0.005527606,0.024999999,0.5,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.338,0.308,0.07,0.096,0.248,0.33,0,0,0.489849469,0.488979497,0.535125433,0.533783908,0.697094792,0.675047211,0.674848876,16,15,18,8,8,5,3999,4000,3999,0.05320963,6.268512484,0.8
500,200,40,40,0.15,0,0.005527606,0.024999999,0.6,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.416,0.422,0.084,0.162,0.346,0.438,0,0,0.592735948,0.599173611,0.673912196,0.66721936,0.803960912,0.798907914,0.798846109,14,14,19,6,6,4,3999,3995,3997.5,0.047294808,5.72428348,0.825
500,200,40,40,0.15,0,0.005527606,0.024999999,0.7,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.498,0.59,0.086,0.188,0.428,0.526,0,0,0.692045814,0.702663653,0.754232745,0.746945993,0.867259876,0.864755243,0.864657921,13,14,21,4,4,3,3999,3999,3998,0.058067438,6.698079434,0.825
500,200,40,40,0.15,0,0.005527606,0.024999999,0.8,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.63,0.672,0.138,0.206,0.496,0.62,0,0,0.795655203,0.800630413,0.84230937,0.834252303,0.92834651,0.924505214,0.924490074,13,13,19,3,3,2,3999,4000.5,4002,0.05406097,6.346285498,0.85
500,200,40,40,0.15,0,0.005527606,0.024999999,0.9,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.744,0.722,0.13,0.244,0.594,0.706,0,0,0.907105062,0.900057201,0.905460776,0.904392547,0.962863439,0.960689677,0.960645156,13,12.5,18,1,1,1,3999,3998,3996,0.051355225,6.057624922,0.875
500,200,40,40,0.15,0,0.005527606,0.024999999,1,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.774,0.776,0.154,0.308,0.618,0.788,0,0,1,1,1,1,1,1,1,12,12,19,0,0,0,3999,3993,3998,0.060783477,7.017918634,0.875
1000,200,40,40,0.15,0,0.005527606,0.024999999,0,3.11,0.32,1.13,0.226,200,140,40,4000,1,0.5,0,0,0.8,0.028,0.025,0.015,0.021,0.069,0.093,0,0,0.008160055,-0.001212241,0.013946623,0.015650175,0.042951915,0.028918907,0.027975004,28,28,26,28,28.5,26,3997,3997,3995,0.109172388,11.77573301,0.75
500,200,40,40,0.15,0,0.005527606,0.024999999,0.6,3.11,0.32,1.13,0.226,200,140,40,4000,1,0.5,0,0,0.8,0.554,0.548,0.092,0.128,0.336,0.442,0,0,0.596356387,0.587682066,0.666835674,0.657596822,0.80139126,0.79605169,0.795833011,19,19,24,8,8,5,3997,3995,3997.5,0.069055662,7.78126597,0.8
1000,200,40,40,0.15,0,0.005527606,0.024999999,0,3.11,0.32,1.13,0.226,250,140,40,4000,1,0.5,0,0,0.8,0.014,0.027,0.011,0.025,0.065,0.1,0,0,0.010458298,-0.006895095,0.017534766,0.041985509,0.048765661,0.027335348,0.027375295,30,31,28.5,29,31,27,3996,3995.5,3996,0.126943167,13.51883061,0.775
500,200,40,40,0.15,0,0.005527606,0.024999999,0.6,3.11,0.32,1.13,0.226,250,140,40,4000,1,0.5,0,0,0.8,0.522,0.594,0.092,0.13,0.328,0.432,0,0,0.575148455,0.589358819,0.648167359,0.640127817,0.807897447,0.79795429,0.797857544,20,20,27,9,9,5.5,3996,3996,3993.5,0.08065828,8.941315448,0.825
1000,200,40,40,0.15,0,0.005527606,0.049999998,0,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.028,0.027,0.022,0.032,0.069,0.074,0,0,0.000426037,-0.00074581,0.043505705,0.042836613,-0.000469945,0.006277119,0.006051415,44,44,42,44,44,42,3997,3996,3995.5,0.102024095,11.15203203,0.575
500,200,40,40,0.15,0,0.005527606,0.049999998,0.6,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,0.8,0.79,0.746,0.262,0.372,0.552,0.594,0,0,0.593534235,0.584148095,0.696554535,0.692065587,0.788598196,0.783117928,0.782471788,32,30,42,13,13,9,3997,3997,3996.5,0.072372487,8.067352636,0.675
1000,200,40,40,0.15,0,0.006954852,0.012500004,0,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,1,0.028,0.025,0.053,0.014,0.081,0.149,0,0,0.013675866,0.010814265,-0.074000004,-0.040477402,-0.088755668,-0.06791487,-0.067967252,21,21,17,21,21,18,3999,3999,3998,0.173468039,18.12812309,0.875
500,200,40,40,0.15,0,0.006954852,0.012500004,0.6,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,1,0.426,0.444,0.11,0.032,0.21,0.364,0,0,0.600029874,0.595602144,0.629076317,0.578163479,0.83272028,0.819178775,0.820080455,14,15,16.5,6,6,3,3999,3996,3995,0.093826711,10.39439946,0.9
1000,200,40,40,0.15,0,0.006954852,0.024999999,0,3.11,0.32,1.13,0.226,100,140,40,4000,1,0.5,0,0,1,0.03,0.029,0.039,0.022,0.076,0.124,0,0,-0.020252769,-0.000986687,0.013300475,0.014183325,-0.04593948,-0.060675695,-0.060358067,25,26,21,26,26,21,4000,4000,3996.5,0.153931043,16.29490438,0.8
500,200,40,40,0.15,0,0.006954852,0.024999999,0.6,3.11,0.32,1.13,0.226,100,140,40,4000,1,0.5,0,0,1,0.5,0.498,0.138,0.076,0.344,0.458,0,0,0.603136726,0.591456279,0.695922947,0.665236308,0.869226639,0.854371176,0.854270661,16,17,25,7,7,3,4000,4000,4000,0.098373458,10.83119686,0.85
1000,200,40,40,0.15,0,0.006954852,0.024999999,0,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,1,0.035,0.025,0.069,0.02,0.069,0.096,0,0,0.001887076,-0.00334682,0.070892678,0.067176201,0.028151356,0.067303801,0.066969262,47,47,47,45,46,43,3998,3999,3996,0.222197798,22.90576265,0.75
500,200,40,40,0.15,0,0.006954852,0.024999999,0.4,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,1,0.426,0.452,0.11,0.092,0.244,0.304,0,0,0.389434335,0.387768743,0.451424289,0.456278465,0.672613454,0.647469021,0.647143582,36,38,43,23,24,15,3998,3997,3993,0.168935152,17.71759032,0.775
500,200,40,40,0.15,0,0.006954852,0.024999999,0.5,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,1,0.584,0.622,0.134,0.094,0.304,0.392,0,0,0.469710417,0.504434559,0.604966289,0.59420363,0.777149696,0.754412513,0.75420137,33,33,48,19,17.5,11,3997,3994,3995,0.162635826,17.01392501,0.775
500,200,40,40,0.15,0,0.006954852,0.024999999,0.6,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,1,0.714,0.724,0.17,0.148,0.376,0.482,0,0,0.585039129,0.593573263,0.659615454,0.640519267,0.842707764,0.826931879,0.826684853,30,30,46,13,12,7,3998,3992.5,3997,0.157665838,16.50907922,0.8
500,200,40,40,0.15,0,0.006954852,0.024999999,0.7,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,1,0.828,0.842,0.236,0.226,0.53,0.618,0,0,0.681089065,0.698954692,0.769363956,0.759214249,0.91042651,0.898334131,0.897925699,29,28,48.5,10,9,4,3998,3992,3994,0.171782551,18.03789871,0.8
500,200,40,40,0.15,0,0.006954852,0.024999999,0.8,3.11,0.32,1.13,0.226,150,140,40,4000,1,0.5,0,0,1,0.886,0.894,0.224,0.262,0.598,0.688,0,0,0.803038327,0.788535309,0.832984496,0.817163891,0.93936577,0.934496591,0.934362705,26,26,44,5,6,3,3998,3997.5,3998,0.157402335,16.46853643,0.825
